score,label,annouce
0.4326813220977783,0.0,0.0
0.436429888010025,0.0,0.0
0.42446914315223694,0.0,0.0
0.4275955855846405,0.0,0.0
0.4256858229637146,0.0,0.0
0.4309083819389343,0.0,0.0
0.42139363288879395,0.0,0.0
0.43901747465133667,0.0,0.0
0.41800111532211304,0.0,0.0
0.43673667311668396,0.0,0.0
0.4254045784473419,0.0,0.0
0.4227546751499176,0.0,0.0
0.43880781531333923,0.0,0.0
0.42529726028442383,0.0,0.0
0.4289160668849945,0.0,0.0
0.4116930663585663,0.0,0.0
0.43335357308387756,0.0,0.0
0.41818761825561523,0.0,0.0
0.43646204471588135,0.0,0.0
0.4276829957962036,0.0,0.0
0.4374036490917206,0.0,0.0
0.4275021255016327,0.0,0.0
0.4222968518733978,0.0,0.0
0.43287894129753113,0.0,0.0
0.44512078166007996,0.0,0.0
0.42466357350349426,0.0,0.0
0.4267019033432007,0.0,0.0
0.4264058768749237,0.0,0.0
0.4257090985774994,0.0,0.0
0.41563335061073303,0.0,0.0
0.4267755448818207,0.0,0.0
0.41508224606513977,0.0,0.0
0.4297710657119751,0.0,0.0
0.4309421181678772,0.0,0.0
0.4286695122718811,0.0,0.0
0.41854867339134216,0.0,0.0
0.4180516302585602,0.0,0.0
0.48975569009780884,1.0,0.0
0.4366540014743805,0.0,0.0
0.43505802750587463,0.0,0.0
0.42185553908348083,0.0,0.0
0.43595680594444275,0.0,0.0
0.4240954518318176,0.0,0.0
0.43082284927368164,0.0,0.0
0.42712005972862244,0.0,0.0
0.44403502345085144,0.0,0.0
0.4365064799785614,0.0,0.0
0.4322204887866974,0.0,0.0
0.43543002009391785,0.0,0.0
0.42518964409828186,0.0,0.0
0.4251897633075714,0.0,0.0
0.43234971165657043,0.0,0.0
0.43173277378082275,0.0,0.0
0.44100964069366455,0.0,0.0
0.4224841296672821,0.0,0.0
0.48975569009780884,1.0,0.0
0.4345334768295288,0.0,0.0
0.4242662489414215,0.0,0.0
0.4389151632785797,0.0,0.0
0.4436511695384979,0.0,0.0
0.43322116136550903,0.0,0.0
0.48975569009780884,1.0,0.0
0.4321669042110443,0.0,0.0
0.48975569009780884,1.0,0.0
0.42180877923965454,0.0,0.0
0.4373539090156555,0.0,0.0
0.4311303496360779,0.0,0.0
0.42082130908966064,0.0,0.0
0.4415991008281708,0.0,0.0
0.4356028437614441,0.0,0.0
0.42719292640686035,0.0,0.0
0.4223267138004303,0.0,0.0
0.4347885251045227,0.0,0.0
0.42323651909828186,0.0,0.0
0.4409273564815521,0.0,0.0
0.4298078715801239,0.0,0.0
0.4324791431427002,0.0,0.0
0.45144543051719666,0.0,0.0
0.48975569009780884,1.0,0.0
0.43099650740623474,0.0,0.0
0.436019629240036,0.0,0.0
0.427286833524704,0.0,0.0
0.4275285303592682,0.0,0.0
0.4189261496067047,0.0,0.0
0.4296247959136963,0.0,0.0
0.46028682589530945,0.0,0.0
0.4204118847846985,0.0,0.0
0.4243525266647339,0.0,0.0
0.41874420642852783,0.0,0.0
0.4293791949748993,0.0,0.0
0.4363713264465332,0.0,0.0
0.4347849488258362,0.0,0.0
0.42049089074134827,0.0,0.0
0.4266289472579956,0.0,0.0
0.42826512455940247,0.0,0.0
0.48975569009780884,1.0,0.0
0.42557594180107117,0.0,0.0
0.41996532678604126,0.0,0.0
0.433329313993454,0.0,0.0
0.42457059025764465,0.0,0.0
0.44763287901878357,0.0,0.0
0.435741662979126,0.0,0.0
0.434479296207428,0.0,0.0
0.43289005756378174,0.0,0.0
0.4232802093029022,0.0,0.0
0.4302358329296112,0.0,0.0
0.43167170882225037,0.0,0.0
0.42454683780670166,0.0,0.0
0.419772744178772,0.0,0.0
0.4360120892524719,0.0,0.0
0.4274778962135315,0.0,0.0
0.4194575548171997,0.0,0.0
0.42589932680130005,0.0,0.0
0.4330379366874695,0.0,0.0
0.430137574672699,0.0,0.0
0.4236552119255066,0.0,0.0
0.43348079919815063,0.0,0.0
0.43207696080207825,0.0,0.0
0.43187078833580017,0.0,0.0
0.41788914799690247,0.0,0.0
0.42496490478515625,0.0,0.0
0.4202441871166229,0.0,0.0
0.4260979890823364,0.0,0.0
0.41766291856765747,0.0,0.0
0.42328083515167236,0.0,0.0
0.4261070191860199,0.0,0.0
0.42910560965538025,0.0,0.0
0.4456130564212799,0.0,0.0
0.43522781133651733,0.0,0.0
0.432941198348999,0.0,0.0
0.4193711578845978,0.0,0.0
0.4375147223472595,0.0,0.0
0.4213106036186218,0.0,0.0
0.44021591544151306,0.0,0.0
0.4257482588291168,0.0,0.0
0.42185214161872864,0.0,0.0
0.43202218413352966,0.0,0.0
0.4340687692165375,0.0,0.0
0.43257302045822144,0.0,0.0
0.43275246024131775,0.0,0.0
0.48975569009780884,1.0,0.0
0.41544800996780396,0.0,0.0
0.4280199110507965,0.0,0.0
0.4312012493610382,0.0,0.0
0.42713814973831177,0.0,0.0
0.4201613962650299,0.0,0.0
0.43162527680397034,0.0,0.0
0.4405732750892639,0.0,0.0
0.41859307885169983,0.0,0.0
0.4278593957424164,0.0,0.0
0.43220236897468567,0.0,0.0
0.42347252368927,0.0,0.0
0.422264963388443,0.0,0.0
0.42870938777923584,0.0,0.0
0.4412344694137573,0.0,0.0
0.43060413002967834,0.0,0.0
0.42902886867523193,0.0,0.0
0.4231739938259125,0.0,0.0
0.4238912761211395,0.0,0.0
0.42725419998168945,0.0,0.0
0.42212188243865967,0.0,0.0
0.427721232175827,0.0,0.0
0.4176359176635742,0.0,0.0
0.4285520017147064,0.0,0.0
0.4302266836166382,0.0,0.0
0.42025861144065857,0.0,0.0
0.4249018728733063,0.0,0.0
0.44568389654159546,0.0,0.0
0.4264601171016693,0.0,0.0
0.4235130250453949,0.0,0.0
0.4254661798477173,0.0,0.0
0.4269833564758301,0.0,0.0
0.4305758774280548,0.0,0.0
0.441968709230423,0.0,0.0
0.4210663437843323,0.0,0.0
0.41960951685905457,0.0,0.0
0.430418998003006,0.0,0.0
0.4190804064273834,0.0,0.0
0.4259115159511566,0.0,0.0
0.48975569009780884,1.0,0.0
0.4217304289340973,0.0,0.0
0.43206316232681274,0.0,0.0
0.4186593294143677,0.0,0.0
0.4171076714992523,0.0,0.0
0.41971874237060547,0.0,0.0
0.42105260491371155,0.0,0.0
0.43913599848747253,0.0,0.0
0.4217190146446228,0.0,0.0
0.4211461544036865,0.0,0.0
0.42180415987968445,0.0,0.0
0.42605358362197876,0.0,0.0
0.4299471974372864,0.0,0.0
0.43614551424980164,0.0,0.0
0.4172438085079193,0.0,0.0
0.4219226539134979,0.0,0.0
0.4369550347328186,0.0,0.0
0.43465545773506165,0.0,0.0
0.4214310050010681,0.0,0.0
0.4325208365917206,0.0,0.0
0.44362953305244446,0.0,0.0
0.4177806079387665,0.0,0.0
0.4171205163002014,0.0,0.0
0.43002939224243164,0.0,0.0
0.4301855266094208,0.0,0.0
0.43798351287841797,0.0,0.0
0.4377014935016632,0.0,0.0
0.4263259172439575,0.0,0.0
0.44053733348846436,0.0,0.0
0.43082064390182495,0.0,0.0
0.43726038932800293,0.0,0.0
0.42017561197280884,0.0,0.0
0.43730807304382324,0.0,0.0
0.42436787486076355,0.0,0.0
0.48975569009780884,1.0,0.0
0.43015050888061523,0.0,0.0
0.43337562680244446,0.0,0.0
0.43175217509269714,0.0,0.0
0.44047272205352783,0.0,0.0
0.4110555052757263,0.0,0.0
0.43296191096305847,0.0,0.0
0.4290054440498352,0.0,0.0
0.4333316683769226,0.0,0.0
0.42290636897087097,0.0,0.0
0.4213808476924896,0.0,0.0
0.4167456030845642,0.0,0.0
0.44424986839294434,0.0,0.0
0.42276570200920105,0.0,0.0
0.4271105229854584,0.0,0.0
0.4169008731842041,0.0,0.0
0.42348459362983704,0.0,0.0
0.4229007065296173,0.0,0.0
