score,label,annouce
0.00040626508416607976,0.0,0.0
0.0003643509990070015,0.0,0.0
0.00037956907181069255,0.0,0.0
0.0004352885007392615,0.0,0.0
0.000374572176951915,0.0,0.0
0.00021335735800676048,0.0,0.0
0.00035626263706944883,0.0,0.0
0.002263027708977461,0.0,0.0
0.0003850713837891817,0.0,0.0
0.0006535436259582639,0.0,0.0
0.0006447662599384785,0.0,0.0
0.9494447112083435,1.0,0.0
0.00020261570170987397,0.0,0.0
0.0004870553966611624,0.0,0.0
0.0005253672134131193,0.0,0.0
0.0003900302981492132,0.0,0.0
0.0006023644818924367,0.0,0.0
0.0002660866593942046,0.0,0.0
0.0006548991077579558,0.0,0.0
0.0006266628624871373,0.0,0.0
0.0006042338209226727,0.0,0.0
0.0007165023707784712,0.0,0.0
0.938959002494812,1.0,0.0
0.0004444991936907172,0.0,0.0
0.0003708754084073007,0.0,0.0
0.0006703987601213157,0.0,0.0
0.00022021211043465883,0.0,0.0
0.00036932213697582483,0.0,0.0
0.001006186823360622,0.0,0.0
0.0005521909333765507,0.0,0.0
0.012888990342617035,0.0,0.0
0.00044527483987621963,0.0,0.0
0.0005651283427141607,0.0,0.0
0.0003058223519474268,0.0,0.0
0.0004088142595719546,0.0,0.0
0.0006729653687216341,0.0,0.0
0.0005366752739064395,0.0,0.0
0.0023354736622422934,0.0,0.0
0.00029748131055384874,0.0,0.0
0.0005808800924569368,0.0,0.0
0.00030724177486263216,0.0,0.0
0.0016591231105849147,0.0,0.0
0.0005357381305657327,0.0,0.0
0.00042127538472414017,0.0,0.0
0.0007470623240806162,0.0,0.0
0.94654381275177,1.0,0.0
0.0005697960150428116,0.0,0.0
0.0005236134747974575,0.0,0.0
0.0005528402980417013,0.0,0.0
0.0005535207455977798,0.0,0.0
0.001909282524138689,0.0,0.0
0.8985448479652405,1.0,0.0
0.0008630258380435407,0.0,0.0
0.0005551851354539394,0.0,0.0
0.002308628289029002,0.0,0.0
0.002419189317151904,0.0,0.0
0.0013627406442537904,0.0,0.0
0.0005135794053785503,0.0,0.0
0.00046693775220774114,0.0,0.0
0.00016719999257475138,0.0,0.0
0.0006309066666290164,0.0,0.0
0.0004294120299164206,0.0,0.0
0.0004392958653625101,0.0,0.0
0.0003835624665953219,0.0,0.0
0.00046376854879781604,0.0,0.0
0.0002310836862307042,0.0,0.0
0.005715619307011366,0.0,0.0
0.003260375466197729,0.0,0.0
0.0005335949244908988,0.0,0.0
0.0003345106670167297,0.0,0.0
0.00024639631737954915,0.0,0.0
0.01851528324186802,0.0,0.0
0.0005384095711633563,0.0,0.0
0.00021659814228769392,0.0,0.0
0.00035141079570166767,0.0,0.0
0.0005190260126255453,0.0,0.0
0.9390614628791809,1.0,0.0
0.02138465829193592,0.0,0.0
0.0012339948443695903,0.0,0.0
0.0004889313713647425,0.0,0.0
0.00024457115796394646,0.0,0.0
0.0005155078833922744,0.0,0.0
0.00027735979529097676,0.0,0.0
0.0004596083308570087,0.0,0.0
0.9573913216590881,1.0,0.0
0.028719838708639145,0.0,0.0
0.9438274502754211,1.0,0.0
0.0007489462732337415,0.0,0.0
0.016886083409190178,0.0,0.0
0.0002773894229903817,0.0,0.0
0.04301796853542328,0.0,0.0
0.002898464212194085,0.0,0.0
0.0002211113169323653,0.0,0.0
0.0003280837554484606,0.0,0.0
0.0005726461531594396,0.0,0.0
0.0003717559447977692,0.0,0.0
0.00870705395936966,0.0,0.0
0.0011724935611709952,0.0,0.0
0.0005537589895538986,0.0,0.0
0.0005958495894446969,0.0,0.0
0.0005742823705077171,0.0,0.0
0.0004516032640822232,0.0,0.0
0.0005406723357737064,0.0,0.0
0.0005036297952756286,0.0,0.0
0.005226443987339735,0.0,0.0
0.0005065910518169403,0.0,0.0
0.0006578056490980089,0.0,0.0
0.015176358632743359,0.0,0.0
0.0008424472762271762,0.0,0.0
0.0005481622647494078,0.0,0.0
0.00044805670040659606,0.0,0.0
0.002541658468544483,0.0,0.0
0.0005118166445754468,0.0,0.0
0.003578098490834236,0.0,0.0
0.0006299323868006468,0.0,0.0
0.0007784838671796024,0.0,0.0
0.0008218238363042474,0.0,0.0
0.0006886008777655661,0.0,0.0
0.0006843291339464486,0.0,0.0
0.0004935393226332963,0.0,0.0
0.0003232703311368823,0.0,0.0
0.9173530340194702,1.0,0.0
0.0005979547859169543,0.0,0.0
0.0003843043523374945,0.0,0.0
0.003949300851672888,0.0,0.0
0.000873242795933038,0.0,0.0
0.12991826236248016,0.0,0.0
0.0006816590903326869,0.0,0.0
0.0007731870864517987,0.0,0.0
0.0005732829449698329,0.0,0.0
